t,code,sum_assured_pp,pol_term,premium_pp,duration,surr_val_pp,acq_exp_per_pol,acq_perc_prem,age,claim_pp,lapse_rate,coc_rate,comm_rate,disc_rate,maint_exp_per_pol,maint_perc_prem,prem_tax_rate,ra_perc_av,ra_rate,ra_perc_prem,acq_exp_pp,mort_rate,comm_pp,maint_exp_pp,prem_tax_pp,pols_if,AV_if,SA_if,be_acq_exp,be_claim,be_comm,be_maint_exp,be_prem_tax,be_premium,be_surr_val,pv_pol_if,ra,new_dac,pv_acq_exp,pv_premium,pv_surr_ben,pv_maint_exp,pv_comm,pv_claim,pv_prem_tax,coc_ra,pv_cf,dac_alloc_fact,dac_unwind,pv_coc_ra,dac_alloc,pv_cf_unwind,csm,csm_alloc,csm_unwind,k_factor
38,B,200000.0,110.0,4000.0,76.0,139884.0,0.0,0.0,144.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.19648,0.0,200.0,140.0,0.02628855896517189,1838.6743911420524,2628.855896517189,0.0,311.29800669252666,0.0,3.1687500681242535,2.2181250476869776,63.37500136248507,177.30297381179724,0.10616286239864524,48.65869229610241,0.0,0.0,275.5920987882629,786.4487834594257,13.779604939413144,0.0,1710.178568980965,9.645723457589202,2.9195215377661445,2244.46058204913,583.5482245096555,0.0,12.909228945554029,7.6703209545217215,92.09794833183216,12.390794814547709,3.068268250760146,0.49563179258190837,233.42993085509994
39,B,200000.0,110.0,4000.0,78.0,143066.0,0.0,0.0,146.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.21376,0.0,200.0,140.0,0.021600530760336373,1545.1507668791419,2160.0530760336374,0.0,280.9721182197572,0.0,2.628855896517189,1.8401991275620324,52.57711793034378,150.43995907645126,0.08412081792941917,41.24254284692027,0.0,0.0,220.70578132280895,640.6037609860055,11.035289066140447,0.0,1467.2877050476773,7.724702346298313,2.474552570815216,1905.9456761233128,583.5482245096555,0.0,10.506076565610046,6.3024756868302445,78.16214956118309,9.818158356369471,2.5211052009093895,0.3927263342547789,233.42993085509994
40,B,200000.0,110.0,4000.0,80.0,146092.0,0.0,0.0,148.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.23272,0.0,200.0,140.0,0.01756012556097854,1282.6969317272385,1756.012556097854,0.0,251.34377592727407,0.0,2.160053076033637,1.5120371532235461,43.201061520672745,126.22658959356247,0.06588511988625957,34.57510556684002,0.0,0.0,174.85380992816377,515.7879523489944,8.742690496408189,0.0,1245.0070950298273,6.119883347485732,2.074506334010401,1600.8038112945517,583.5482245096555,0.0,8.451767057419232,5.123590046637823,65.61331130343869,7.68977948971486,2.049529447753047,0.30759117958859444,233.42993085509994
41,B,200000.0,110.0,4000.0,82.0,148958.0,0.0,0.0,150.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.25336,0.0,200.0,140.0,0.014108760146520677,1050.8063469527135,1410.8760146520676,0.0,222.4516706064761,0.0,1.7560125560978541,1.2292087892684977,35.12025112195708,104.62884733248966,0.05096039912073141,28.639159979911124,0.0,0.0,136.91885834379067,410.19288084939177,6.845942917189534,0.0,1043.4636029037465,4.792160042032674,1.7183495987946673,1328.37572836857,583.5482245096555,0.0,6.715331405705602,4.116570966767364,54.42043032580643,5.947841221550408,1.6467034527267557,0.23791364886201632,233.42993085509994
42,B,200000.0,110.0,4000.0,84.0,151686.0,0.0,0.0,152.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.27568,0.0,200.0,140.0,0.011190887956090327,848.7505152537586,1119.0887956090328,0.0,194.475149859641,0.0,1.4108760146520678,0.9876132102564474,28.217520293041353,85.60405566340542,0.03889005493903999,23.414616163962787,0.0,0.0,105.87055151070695,321.9717487508778,5.2935275755353475,0.0,862.7504764134202,3.7054693028747434,1.4048769698377672,1087.850670532001,583.5482245096555,0.0,5.26559506313916,3.265211398731499,44.54678806400535,4.539051417685668,1.3061441008986678,0.18156205670742673,233.42993085509994
43,B,200000.0,110.0,4000.0,86.0,154304.0,0.0,0.0,154.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.29968,0.0,200.0,140.0,0.008752921680369773,675.3054134838887,875.2921680369773,0.0,167.68426513405748,0.0,1.1190887956090327,0.7833621569263228,22.381775912180654,69.07195100706247,0.02925476918051127,18.877461257610527,0.0,0.0,80.75915246637221,249.24656303750749,4.037957623318611,0.0,702.7853456103161,2.826570336323028,1.1326476754566315,878.1372841410929,583.5482245096555,0.0,4.07134189582696,2.5538759529259254,35.94466436402953,3.414469373494427,1.0215969513144108,0.13657877493977708,233.42993085509994
44,B,200000.0,110.0,4000.0,88.0,156848.0,0.0,0.0,156.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.32518,0.0,200.0,140.0,0.0067434014128097755,528.8445123981938,674.3401412809776,0.0,142.31375360113213,0.0,0.8752921680369773,0.6127045176258841,17.505843360739547,54.91513038890553,0.021672038267361946,14.994104955340635,0.0,0.0,60.712471616359224,190.1444745519453,3.0356235808179615,0.0,563.2124943006713,2.124936506572573,0.8996462973204381,697.8050573236479,583.5482245096555,0.0,3.101547896203407,1.9675499608005234,28.552916159948985,2.5294511971197933,0.7870558627601846,0.10117804788479173,233.42993085509994
45,B,200000.0,110.0,4000.0,90.0,159366.0,0.0,0.0,158.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.35174,0.0,200.0,140.0,0.005112844253831807,407.4067686780799,511.28442538318075,0.0,118.59620064708552,0.0,0.6743401412809775,0.4720380988966843,13.48680282561955,42.98675638215371,0.01579551838524665,11.723268488141539,0.0,0.0,44.93489338584447,142.8351231451176,2.246744669292224,0.0,443.427240471566,1.5727212685045564,0.7033961092884923,545.1469361686359,583.5482245096555,0.0,2.325963514731105,1.4917955932589726,22.299494430163115,1.8435733822444003,0.5967454403224269,0.07374293528977602,233.42993085509994
46,B,200000.0,110.0,4000.0,92.0,161918.0,0.0,0.0,160.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.37914,0.0,200.0,140.0,0.0038121141791422784,308.62495182917974,381.21141791422787,0.0,96.92418851988957,0.0,0.5112844253831808,0.3578990977682265,10.225688507663614,33.114460635677545,0.011314494866824707,9.017318896713006,0.0,0.0,32.706014182633915,105.56177168876859,1.635300709131696,0.0,342.56812944334314,1.144710496392187,0.5410391338027803,418.2038981550017,583.5482245096555,0.0,1.7156059460318571,1.1122762304332796,17.102416125580557,1.3205708772117495,0.44493077462446406,0.05282283508846998,233.42993085509994
47,B,200000.0,110.0,4000.0,94.0,164570.0,0.0,0.0,162.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.40738,0.0,200.0,140.0,0.002792774670633365,229.80346377306643,279.2774670633365,0.0,77.64895371494907,0.0,0.38121141791422786,0.2668479925399595,7.624228358284557,25.09438521845779,0.007954960482355417,6.820558447037782,0.0,0.0,23.37953870196911,76.66978192064178,1.1689769350984558,0.0,259.3466661011873,0.818283854568919,0.4092335068222669,314.62417010952726,583.5482245096555,0.0,1.2431910500703511,0.814859350251819,12.864013562294303,0.9284629376757555,0.32595859912991043,0.03713851750703022,233.42993085509994
48,B,200000.0,110.0,4000.0,96.0,167408.0,0.0,0.0,164.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.43646,0.0,200.0,140.0,0.002008642857920162,168.13144177934925,200.8642857920162,0.0,60.94672163723192,0.0,0.2792774670633365,0.19549422694433555,5.58554934126673,18.701312882455614,0.005480384231016267,5.070840969469001,0.0,0.0,16.385522757431936,54.642187979009655,0.8192761378715969,0.0,192.07157903028568,0.5734932965101178,0.30425045816814,231.7210136862451,583.5482245096555,0.0,0.8836851852508985,0.5860699867066554,9.473271653340166,0.6396428560528753,0.2344386817184469,0.02558571424211501,233.42993085509994
49,B,200000.0,110.0,4000.0,98.0,170540.0,0.0,0.0,166.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.46638,0.0,200.0,140.0,0.0014170276354912188,120.82994647833623,141.7027635491219,0.0,46.83954280384026,0.0,0.2008642857920162,0.14060500005441134,4.017285715840324,13.702158119588178,0.0036909567423367563,3.7040981214334123,0.0,0.0,11.231972352811816,38.12656261571443,0.5615986176405908,0.0,138.8077205542652,0.39311903234841356,0.22224588728600472,166.65702846715678,583.5482245096555,0.0,0.6147821344927944,0.413451980386008,6.813313795886026,0.4307898885765434,0.1653883314862405,0.017231595543061737,233.42993085509994
50,B,200000.0,110.0,4000.0,100.0,174050.0,0.0,0.0,168.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.49714,0.0,200.0,140.0,0.0009796133100461932,85.25084830676997,97.96133100461932,0.0,35.223055935405235,0.0,0.1417027635491219,0.09919193448438532,2.8340552709824376,9.865346398289866,0.0024215673765390078,2.657493627600232,0.0,0.0,7.503274102450352,25.94946700075483,0.3751637051225176,0.0,97.52048657259553,0.26261459358576233,0.1594496176560139,116.6044577696083,583.5482245096555,0.0,0.4171275325865015,0.28582580389174134,4.76790473370229,0.28263315263336464,0.11433553361440923,0.011305326105334586,233.42993085509994
51,B,200000.0,110.0,4000.0,102.0,177976.0,0.0,0.0,170.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.52874,0.0,200.0,140.0,0.0006629823041277386,58.997469279719205,66.29823041277386,0.0,25.89803707769121,0.0,0.09796133100461932,0.06857293170323353,1.9592266200923865,6.973906338751251,0.001538816761554375,1.871551228843252,0.0,0.0,4.855987584726631,17.122099282495157,0.24279937923633158,0.0,66.19825010009411,0.16995956546543212,0.11229307373059512,78.8771207425644,583.5482245096555,0.0,0.27436301623394765,0.19344107322753115,3.226792523997957,0.17960294512428998,0.07737995670534643,0.007184117804971599,233.42993085509994
52,B,200000.0,110.0,4000.0,104.0,182282.0,0.0,0.0,172.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.56118,0.0,200.0,140.0,0.00043879961145953353,39.99263538803334,43.87996114595335,0.0,18.60262047152022,0.0,0.06629823041277386,0.046408761288941704,1.3259646082554772,4.833989614440498,0.0009373871278888114,1.2926563772960997,0.0,0.0,3.012631403219615,10.833076915043712,0.15063157016098075,0.0,42.948143026406676,0.10544209911268652,0.07755938263776598,51.02466220750444,583.5482245096555,0.0,0.17304446315271044,0.12803036709136872,2.089516792962328,0.10940710622391515,0.051214481481121815,0.0043762842489566064,233.42993085509994
53,B,200000.0,110.0,4000.0,106.0,186808.0,0.0,0.0,174.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.59446,0.0,200.0,140.0,0.0002837051867097831,26.49919925944058,28.37051867097831,0.0,13.042440851411715,0.0,0.043879961145953356,0.030715972802167348,0.8775992229190671,3.2788511127013016,0.0005360830015448304,0.8744486417087876,0.0,0.0,1.7541334667627033,6.432410377204962,0.08770667333813517,0.0,26.063448275942726,0.061394671336694615,0.05246691850252725,30.890826531059815,583.5482245096555,0.0,0.1024068590410529,0.08277782899433711,1.2677531928012304,0.06256890899174994,0.033112641058448945,0.0025027563596699974,233.42993085509994
54,B,200000.0,110.0,4000.0,108.0,191268.0,0.0,0.0,176.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.62858,0.0,200.0,140.0,0.00017897632489246416,17.116221854765918,17.897632489246416,0.0,8.916570313101774,0.0,0.02837051867097831,0.019859363069684815,0.5674103734195661,2.1705489460642715,0.00027382113489684054,0.5782138669294747,0.0,0.0,0.9115956135973817,3.4108556795918594,0.04557978067986909,0.0,14.06354535556872,0.03190584647590836,0.034692832015768484,16.640291048718975,583.5482245096555,0.0,0.054036214900167766,0.052220658310130355,0.6863788616159151,0.03195902429297099,0.020889215572173905,0.0012783609717188396,233.42993085509994
55,B,200000.0,110.0,4000.0,110.0,200000.0,0.0,0.0,178.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.66354,0.0,200.0,140.0,0.00011002956161626002,11.002956161626003,11.002956161626003,0.0,5.937897530957284,0.0,0.017897632489246414,0.012528342742472491,0.3579526497849283,1.4318105991397132,0.00010579765540025001,0.37275041232703726,0.0,0.0,0.3579526497849283,1.3767409607112626,0.017897632489246414,0.0,5.709516856689696,0.012528342742472491,0.022365024739622236,6.758731142847749,583.5482245096555,0.0,0.021504831480405995,0.032103777662372136,0.2834503126960383,0.012348169692515922,0.012842096480050268,0.0004939267877006369,233.42993085509994
56,B,200000.0,110.0,4000.0,112.0,0.0,0.0,0.0,180.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011002956161626002,0.0,11.002956161626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994
57,B,200000.0,110.0,4000.0,114.0,0.0,0.0,0.0,182.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011002956161626002,0.0,11.002956161626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994
58,B,200000.0,110.0,4000.0,116.0,0.0,0.0,0.0,184.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011002956161626002,0.0,11.002956161626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994
59,B,200000.0,110.0,4000.0,118.0,0.0,0.0,0.0,186.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011002956161626002,0.0,11.002956161626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994
60,B,200000.0,110.0,4000.0,120.0,0.0,0.0,0.0,188.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011002956161626002,0.0,11.002956161626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994
